Secret/ConfigMap,Name,Namespace,Data Fields,Validity (years),Actual Expiry,Fingerprint,Managed Status,Managed Details,Relevant Annotations,OC Describe Command,OpenSSL Command
configmap,kube-root-ca.crt,openshift-config-managed,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-config-managed kube-root-ca.crt,"oc get configmap -n openshift-config-managed kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-bootstrap-kubeconfig,openshift-config-managed,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,1BBA57EA367EB4C7391A4C4C03816F92F4878069A84FA36F5F1F4D8BE2A48154,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kubelet-bootstrap-kubeconfig-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-config-managed kubelet-bootstrap-kubeconfig,"oc get configmap -n openshift-config-managed kubelet-bootstrap-kubeconfig -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kubelet-serving-ca,openshift-config-managed,ca-bundle.crt,0,Nov  3 13:11:42 2025 GMT,B537B8807001BC0061941F9E0D98983F19E0D0DF20A10430ECB6311A27E17F70,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-controller-manager-operator_csr-signer-signer@1756991502,openshift.io/owning-component: kube-controller-manager,oc describe configmap -n openshift-config-managed kubelet-serving-ca,"oc get configmap -n openshift-config-managed kubelet-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,oauth-serving-cert,openshift-config-managed,ca-bundle.crt,2,Oct  9 08:29:51 2027 GMT,21D8DD035024ED595EA3C3CD4C302FEA3B3D4DFAF20346FB04C02179DF4D3E2E,Platform-Managed (Auto-Rotated),Issuer: CN=ingress-operator@1751740697,openshift.io/owning-component: apiserver-auth,oc describe configmap -n openshift-config-managed oauth-serving-cert,"oc get configmap -n openshift-config-managed oauth-serving-cert -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,service-ca,openshift-config-managed,ca-bundle.crt,2,Sep  3 18:37:56 2027 GMT,8415BFD4400E486E4361D971C89E831570AC74F305E3DAB6750DD451675C0FA8,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-service-serving-signer@1751740676,openshift.io/owning-component: service-ca,oc describe configmap -n openshift-config-managed service-ca,"oc get configmap -n openshift-config-managed service-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca-bundle,openshift-config-managed,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-config-managed trusted-ca-bundle,"oc get configmap -n openshift-config-managed trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-config-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-config-operator kube-root-ca.crt,"oc get configmap -n openshift-config-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,admin-kubeconfig-client-ca,openshift-config,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,569381FDB73838346F9685B382DB1940770BCB4E4635B66C9DD698FBD41EFC06,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-config admin-kubeconfig-client-ca,"oc get configmap -n openshift-config admin-kubeconfig-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-ca-bundle,openshift-config,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-config etcd-ca-bundle,"oc get configmap -n openshift-config etcd-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-serving-ca,openshift-config,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-config etcd-serving-ca,"oc get configmap -n openshift-config etcd-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,initial-kube-apiserver-server-ca,openshift-config,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,569381FDB73838346F9685B382DB1940770BCB4E4635B66C9DD698FBD41EFC06,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer",openshift.io/owning-component: Machine Config Operator,oc describe configmap -n openshift-config initial-kube-apiserver-server-ca,"oc get configmap -n openshift-config initial-kube-apiserver-server-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-config,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-config kube-root-ca.crt,"oc get configmap -n openshift-config kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-console-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-console-operator kube-root-ca.crt,"oc get configmap -n openshift-console-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca,openshift-console-operator,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-console-operator trusted-ca,"oc get configmap -n openshift-console-operator trusted-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-console-user-settings,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-console-user-settings kube-root-ca.crt,"oc get configmap -n openshift-console-user-settings kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,default-ingress-cert,openshift-console,ca-bundle.crt,2,Oct  9 08:29:51 2027 GMT,21D8DD035024ED595EA3C3CD4C302FEA3B3D4DFAF20346FB04C02179DF4D3E2E,Platform-Managed (Auto-Rotated),Issuer: CN=ingress-operator@1751740697,,oc describe configmap -n openshift-console default-ingress-cert,"oc get configmap -n openshift-console default-ingress-cert -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-console,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-console kube-root-ca.crt,"oc get configmap -n openshift-console kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,oauth-serving-cert,openshift-console,ca-bundle.crt,2,Oct  9 08:29:51 2027 GMT,21D8DD035024ED595EA3C3CD4C302FEA3B3D4DFAF20346FB04C02179DF4D3E2E,Platform-Managed (Auto-Rotated),Issuer: CN=ingress-operator@1751740697,openshift.io/owning-component: apiserver-auth,oc describe configmap -n openshift-console oauth-serving-cert,"oc get configmap -n openshift-console oauth-serving-cert -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca-bundle,openshift-console,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-console trusted-ca-bundle,"oc get configmap -n openshift-console trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-controller-manager-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-controller-manager-operator kube-root-ca.crt,"oc get configmap -n openshift-controller-manager-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,client-ca,openshift-controller-manager,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,569381FDB73838346F9685B382DB1940770BCB4E4635B66C9DD698FBD41EFC06,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=admin-kubeconfig-signer",openshift.io/owning-component: kube-apiserver,oc describe configmap -n openshift-controller-manager client-ca,"oc get configmap -n openshift-controller-manager client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-controller-manager,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-controller-manager kube-root-ca.crt,"oc get configmap -n openshift-controller-manager kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,openshift-global-ca,openshift-controller-manager,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-controller-manager openshift-global-ca,"oc get configmap -n openshift-controller-manager openshift-global-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-dns-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-dns-operator kube-root-ca.crt,"oc get configmap -n openshift-dns-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-dns,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-dns kube-root-ca.crt,"oc get configmap -n openshift-dns kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,etcd-ca-bundle,openshift-etcd-operator,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-etcd-operator etcd-ca-bundle,"oc get configmap -n openshift-etcd-operator etcd-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-metric-serving-ca,openshift-etcd-operator,ca-bundle.crt,5,Jul  4 18:28:25 2030 GMT,6A95E572A046790A2D3F7EC492DB76555A529BA53E6D8EB491CD00875DC6F41A,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-metric-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-etcd-operator etcd-metric-serving-ca,"oc get configmap -n openshift-etcd-operator etcd-metric-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-etcd-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-etcd-operator kube-root-ca.crt,"oc get configmap -n openshift-etcd-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,etcd-ca-bundle,openshift-etcd,ca-bundle.crt,5,Jul  4 18:28:24 2030 GMT,40D90D3EF2229E27782396B6ED30D4361631A4F4D7AA7D7904DB62F5B0654855,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-etcd etcd-ca-bundle,"oc get configmap -n openshift-etcd etcd-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,etcd-metrics-ca-bundle,openshift-etcd,ca-bundle.crt,5,Jul  4 18:28:25 2030 GMT,6A95E572A046790A2D3F7EC492DB76555A529BA53E6D8EB491CD00875DC6F41A,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-etcd_etcd-metric-signer@1751740104,openshift.io/owning-component: etcd;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-etcd etcd-metrics-ca-bundle,"oc get configmap -n openshift-etcd etcd-metrics-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-etcd,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-etcd kube-root-ca.crt,"oc get configmap -n openshift-etcd kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-frr-k8s,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-frr-k8s kube-root-ca.crt,"oc get configmap -n openshift-frr-k8s kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-host-network,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-host-network kube-root-ca.crt,"oc get configmap -n openshift-host-network kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-image-registry,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-image-registry kube-root-ca.crt,"oc get configmap -n openshift-image-registry kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca,openshift-image-registry,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-image-registry trusted-ca,"oc get configmap -n openshift-image-registry trusted-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-infra,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-infra kube-root-ca.crt,"oc get configmap -n openshift-infra kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-ingress-canary,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-ingress-canary kube-root-ca.crt,"oc get configmap -n openshift-ingress-canary kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-ingress-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-ingress-operator kube-root-ca.crt,"oc get configmap -n openshift-ingress-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca,openshift-ingress-operator,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-ingress-operator trusted-ca,"oc get configmap -n openshift-ingress-operator trusted-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-ingress,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-ingress kube-root-ca.crt,"oc get configmap -n openshift-ingress kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-insights,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-insights kube-root-ca.crt,"oc get configmap -n openshift-insights kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,trusted-ca-bundle,openshift-insights,ca-bundle.crt,19,Dec 31 09:37:37 2030 GMT,9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113,Platform-Managed (Auto-Rotated),"Issuer: CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES",openshift.io/owning-component: Networking / cluster-network-operator,oc describe configmap -n openshift-insights trusted-ca-bundle,"oc get configmap -n openshift-insights trusted-ca-bundle -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-kni-infra,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-kni-infra kube-root-ca.crt,"oc get configmap -n openshift-kni-infra kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,kube-apiserver-to-kubelet-client-ca,openshift-kube-apiserver-operator,ca-bundle.crt,1,Jul  5 17:59:06 2026 GMT,B25F8E6031ABF1A7205C665A42ED887AF037CBA63A3E17BB1057452252D4286E,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-to-kubelet-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator kube-apiserver-to-kubelet-client-ca,"oc get configmap -n openshift-kube-apiserver-operator kube-apiserver-to-kubelet-client-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-control-plane-signer-ca,openshift-kube-apiserver-operator,ca-bundle.crt,1,Jul  5 17:59:06 2026 GMT,48D57C0C0C31D3CE67CB75E20DF83330AF242D426E1EEE133EF7172B4AF0E24F,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-control-plane-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator kube-control-plane-signer-ca,"oc get configmap -n openshift-kube-apiserver-operator kube-control-plane-signer-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,kube-root-ca.crt,openshift-kube-apiserver-operator,ca.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,"Platform-Managed (10-Year, Not Auto-Rotated)","Kubernetes-managed configmap (kube-root-ca.crt) with platform certificates;Issuer: OU=openshift, CN=kube-apiserver-lb-signer",,oc describe configmap -n openshift-kube-apiserver-operator kube-root-ca.crt,"oc get configmap -n openshift-kube-apiserver-operator kube-root-ca.crt -o go-template='{{index .data ""ca.crt""}}' | openssl x509 -noout -text"
configmap,loadbalancer-serving-ca,openshift-kube-apiserver-operator,ca-bundle.crt,10,Jul  3 17:59:03 2035 GMT,7050F9952D6F9DA52D0994ACE08BEBB5FAB78B467734ACEBAAC684D3F411A469,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-lb-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator loadbalancer-serving-ca,"oc get configmap -n openshift-kube-apiserver-operator loadbalancer-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,localhost-recovery-serving-ca,openshift-kube-apiserver-operator,ca-bundle.crt,10,Jul  3 18:37:56 2035 GMT,9D042584C7DF69D0E7C703F8F526B71CE18B6FD5B2A2C63629D906A0E5DE8A29,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_localhost-recovery-serving-signer@1751740676,openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator localhost-recovery-serving-ca,"oc get configmap -n openshift-kube-apiserver-operator localhost-recovery-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,localhost-serving-ca,openshift-kube-apiserver-operator,ca-bundle.crt,10,Jul  3 17:59:02 2035 GMT,420C01BDD3C9AC0D6DBA3A604F2860EEA1ECECA75B6D8F54E2DB079D3AA1015D,Platform-Managed (Auto-Rotated),"Issuer: OU=openshift, CN=kube-apiserver-localhost-signer",openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator localhost-serving-ca,"oc get configmap -n openshift-kube-apiserver-operator localhost-serving-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
configmap,node-system-admin-ca,openshift-kube-apiserver-operator,ca-bundle.crt,1,Jul  5 18:37:56 2026 GMT,DF75C8B08B0A71E87F29683B1B83F0B600955B9B2B9DDABEB1185B1E960CE3B7,Platform-Managed (Auto-Rotated),Issuer: CN=openshift-kube-apiserver-operator_node-system-admin-signer@1751740675,openshift.io/owning-component: kube-apiserver;auth.openshift.io/managed-certificate-type: ca-bundle,oc describe configmap -n openshift-kube-apiserver-operator node-system-admin-ca,"oc get configmap -n openshift-kube-apiserver-operator node-system-admin-ca -o go-template='{{index .data ""ca-bundle.crt""}}' | openssl x509 -noout -text"
